ips_case_number,customer,suggested_customer,reason,ips_customer_name,ips_oem,ips_created_date,ips_title
737613,"HUAQIN TECHNOLOGY CO., LTD",ACER,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-09-14 03:05:00,"[Huaqin][Acer][Picotin_ADN][NB6303A]The volume OSD will not change when adjust Bluetooth speaker volume after resuming from S4.[ FR:1/2by UUTs,4/10by cycles ]"
737509,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-09-13 23:48:00,(Copy Of 00737388)[Dell/Compal] FCC 5.9GHz U-NII-4 extension bands could not see in DRTU 22.160 version for AX211(1216)
737509,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-09-13 23:48:00,(Copy Of 00737388)[Dell/Compal] FCC 5.9GHz U-NII-4 extension bands could not see in DRTU 22.160 version for AX211(1216)
737509,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-09-13 23:48:00,(Copy Of 00737388)[Dell/Compal] FCC 5.9GHz U-NII-4 extension bands could not see in DRTU 22.160 version for AX211(1216)
735552,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-09-05 20:17:00,[HONOR][HUAQIN][Fermi&Born][Intel ADL][Intel AX 201][BT][Win11]Sound become stuttering and BT mouse is not smoothly when downloading file via weak 2.4G network.
735552,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-09-05 20:17:00,[HONOR][HUAQIN][Fermi&Born][Intel ADL][Intel AX 201][BT][Win11]Sound become stuttering and BT mouse is not smoothly when downloading file via weak 2.4G network.
735552,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-09-05 20:17:00,[HONOR][HUAQIN][Fermi&Born][Intel ADL][Intel AX 201][BT][Win11]Sound become stuttering and BT mouse is not smoothly when downloading file via weak 2.4G network.
735233,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",LENOVO,title_brand_mismatch,NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",2022-09-04 20:13:00,"[Lenovo][Bitland][Y770s][ADL][Win11][3/5 units,6/150 cycle]The DUT into MS with Killer(R) AX1690i less than (SW:90%,HW:90%) when run wifi-MS stress test."
735233,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",LENOVO,title_brand_mismatch,NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",2022-09-04 20:13:00,"[Lenovo][Bitland][Y770s][ADL][Win11][3/5 units,6/150 cycle]The DUT into MS with Killer(R) AX1690i less than (SW:90%,HW:90%) when run wifi-MS stress test."
735233,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",LENOVO,title_brand_mismatch,NA,"SHENZHEN BITLAND INFORMATION TECHNOLOGYCO., LTD.",2022-09-04 20:13:00,"[Lenovo][Bitland][Y770s][ADL][Win11][3/5 units,6/150 cycle]The DUT into MS with Killer(R) AX1690i less than (SW:90%,HW:90%) when run wifi-MS stress test."
734441,"HUAQIN TECHNOLOGY CO., LTD",LENOVO,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-31 07:11:00,"[Lenovo][Huaqi][S780-14 Pro][RPL][Win11 22H2][AX211]UUT occur BSOD 0x7E,and dump file point to ""BthA2dp.sys"" when turn on airplane mode and then turn on BT.[FR:1/12cycles]"
734441,"HUAQIN TECHNOLOGY CO., LTD",LENOVO,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-31 07:11:00,"[Lenovo][Huaqi][S780-14 Pro][RPL][Win11 22H2][AX211]UUT occur BSOD 0x7E,and dump file point to ""BthA2dp.sys"" when turn on airplane mode and then turn on BT.[FR:1/12cycles]"
734441,"HUAQIN TECHNOLOGY CO., LTD",LENOVO,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-31 07:11:00,"[Lenovo][Huaqi][S780-14 Pro][RPL][Win11 22H2][AX211]UUT occur BSOD 0x7E,and dump file point to ""BthA2dp.sys"" when turn on airplane mode and then turn on BT.[FR:1/12cycles]"
734435,"HUAQIN TECHNOLOGY CO., LTD",LENOVO|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-31 06:50:00,[Lenovo][Huaqin][S780-14 Pro][RPL][Win11 22H2][AX211&AX203]Cannot connect hotspot sucessfully.
734435,"HUAQIN TECHNOLOGY CO., LTD",LENOVO|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-31 06:50:00,[Lenovo][Huaqin][S780-14 Pro][RPL][Win11 22H2][AX211&AX203]Cannot connect hotspot sucessfully.
734435,"HUAQIN TECHNOLOGY CO., LTD",LENOVO|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-31 06:50:00,[Lenovo][Huaqin][S780-14 Pro][RPL][Win11 22H2][AX211&AX203]Cannot connect hotspot sucessfully.
734303,INVENTEC CORPORATION,HP,title_brand_mismatch,NA,INVENTEC CORPORATION,2022-08-31 00:55:00,[HP][IEC] - SIO2132701[Varcolac][RPL][GFP2-AX211][Win11 22000.194]BT disappear in Device Manager after PLDR test.
734303,INVENTEC CORPORATION,HP,title_brand_mismatch,NA,INVENTEC CORPORATION,2022-08-31 00:55:00,[HP][IEC] - SIO2132701[Varcolac][RPL][GFP2-AX211][Win11 22000.194]BT disappear in Device Manager after PLDR test.
734303,INVENTEC CORPORATION,HP,title_brand_mismatch,NA,INVENTEC CORPORATION,2022-08-31 00:55:00,[HP][IEC] - SIO2132701[Varcolac][RPL][GFP2-AX211][Win11 22000.194]BT disappear in Device Manager after PLDR test.
732479,QUANTA COMPUTER INC.,HONOR,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-08-24 18:07:00,"[Honor][Quanta][H9R][GalileoF][AX201][21H2][WLAN] [#21720] After the automatic test, turn on Bluetooth, and the search list is empty when searching for devices"
732479,QUANTA COMPUTER INC.,HONOR,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-08-24 18:07:00,"[Honor][Quanta][H9R][GalileoF][AX201][21H2][WLAN] [#21720] After the automatic test, turn on Bluetooth, and the search list is empty when searching for devices"
732479,QUANTA COMPUTER INC.,HONOR,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-08-24 18:07:00,"[Honor][Quanta][H9R][GalileoF][AX201][21H2][WLAN] [#21720] After the automatic test, turn on Bluetooth, and the search list is empty when searching for devices"
732340,"HUAQIN TECHNOLOGY CO., LTD",ASUS,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-24 03:07:00,[HuaQin][Asus][UP3404VA_RPL-P][UX3404VA_VC-RPL-H][UX3402VA-RPL-P][Win11 OS 22H2]Intel ICPS(BKC31) app can not work normally(F/R:100%).
732340,"HUAQIN TECHNOLOGY CO., LTD",ASUS,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-24 03:07:00,[HuaQin][Asus][UP3404VA_RPL-P][UX3404VA_VC-RPL-H][UX3402VA-RPL-P][Win11 OS 22H2]Intel ICPS(BKC31) app can not work normally(F/R:100%).
732340,"HUAQIN TECHNOLOGY CO., LTD",ASUS,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-24 03:07:00,[HuaQin][Asus][UP3404VA_RPL-P][UX3404VA_VC-RPL-H][UX3402VA-RPL-P][Win11 OS 22H2]Intel ICPS(BKC31) app can not work normally(F/R:100%).
732195,BYD COMPANY LIMITED,RAZER,title_brand_mismatch,NA,BYD COMPANY LIMITED,2022-08-23 23:40:00,[Razer][Sonya9][RPL-HX] AX211 RX sensitivity test value have gap with spec
732195,BYD COMPANY LIMITED,RAZER,title_brand_mismatch,NA,BYD COMPANY LIMITED,2022-08-23 23:40:00,[Razer][Sonya9][RPL-HX] AX211 RX sensitivity test value have gap with spec
732195,BYD COMPANY LIMITED,RAZER,title_brand_mismatch,NA,BYD COMPANY LIMITED,2022-08-23 23:40:00,[Razer][Sonya9][RPL-HX] AX211 RX sensitivity test value have gap with spec
732133,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-08-23 20:30:00,[Lenovo - Desktop] [Compal] [AIO 5 24IAP 07] [APL-H] [9560] [Win11 22H2 22621.317] [2/23] The Wlan(Intel AC-9560) show yellow bang in Device Manager during running Unigine heaven.
732133,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-08-23 20:30:00,[Lenovo - Desktop] [Compal] [AIO 5 24IAP 07] [APL-H] [9560] [Win11 22H2 22621.317] [2/23] The Wlan(Intel AC-9560) show yellow bang in Device Manager during running Unigine heaven.
732133,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-08-23 20:30:00,[Lenovo - Desktop] [Compal] [AIO 5 24IAP 07] [APL-H] [9560] [Win11 22H2 22621.317] [2/23] The Wlan(Intel AC-9560) show yellow bang in Device Manager during running Unigine heaven.
731717,"HUAQIN TECHNOLOGY CO., LTD",ACER|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-22 20:19:00,[Huaqin][Acer_Evelyne_ADL-N] [NB6302A]The Bluetooth mouse that has been successfully connected to DUT does not function after being restarted.(10%~20%)
731717,"HUAQIN TECHNOLOGY CO., LTD",ACER|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-22 20:19:00,[Huaqin][Acer_Evelyne_ADL-N] [NB6302A]The Bluetooth mouse that has been successfully connected to DUT does not function after being restarted.(10%~20%)
731717,"HUAQIN TECHNOLOGY CO., LTD",ACER|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-22 20:19:00,[Huaqin][Acer_Evelyne_ADL-N] [NB6302A]The Bluetooth mouse that has been successfully connected to DUT does not function after being restarted.(10%~20%)
731490,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-08-22 02:05:00,[Lenovo - Desktop] [COMPAL] [Neo 50a-24IAH] [ADL-H] [9560] [Win11 22H2] [2.6%] BT yellow band
731490,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-08-22 02:05:00,[Lenovo - Desktop] [COMPAL] [Neo 50a-24IAH] [ADL-H] [9560] [Win11 22H2] [2.6%] BT yellow band
731490,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-08-22 02:05:00,[Lenovo - Desktop] [COMPAL] [Neo 50a-24IAH] [ADL-H] [9560] [Win11 22H2] [2.6%] BT yellow band
731028,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-08-18 23:09:00,"[Lenovo-Ideapad][Compal][Titan-ITU 14&15][TGL][Win11 SV2]Stress_WB test, Intel WiFI 6 AX201 device yellow bang. (Fail rate issue)"
731028,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-08-18 23:09:00,"[Lenovo-Ideapad][Compal][Titan-ITU 14&15][TGL][Win11 SV2]Stress_WB test, Intel WiFI 6 AX201 device yellow bang. (Fail rate issue)"
731028,"COMPAL ELECTRONICS, INC.",LENOVO,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-08-18 23:09:00,"[Lenovo-Ideapad][Compal][Titan-ITU 14&15][TGL][Win11 SV2]Stress_WB test, Intel WiFI 6 AX201 device yellow bang. (Fail rate issue)"
729497,WISTRON CORPORATION,DELL,title_brand_mismatch,NA,WISTRON CORPORATION,2022-08-15 17:43:00,[Dell][Intel][ALD-P][Desktop][Inspiron 7710/5410/5411] AX211 may cause system freeze?
729497,WISTRON CORPORATION,DELL,title_brand_mismatch,NA,WISTRON CORPORATION,2022-08-15 17:43:00,[Dell][Intel][ALD-P][Desktop][Inspiron 7710/5410/5411] AX211 may cause system freeze?
729497,WISTRON CORPORATION,DELL,title_brand_mismatch,NA,WISTRON CORPORATION,2022-08-15 17:43:00,[Dell][Intel][ALD-P][Desktop][Inspiron 7710/5410/5411] AX211 may cause system freeze?
729384,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-08-15 02:24:00,[Dell_Galio_Intel] System hang black screen w/ dump
729384,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-08-15 02:24:00,[Dell_Galio_Intel] System hang black screen w/ dump
729384,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-08-15 02:24:00,[Dell_Galio_Intel] System hang black screen w/ dump
729298,"HUAQIN TECHNOLOGY CO., LTD",ACER,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-15 00:19:00,[Acer][huaqin][Oboe_TL]system can not wake up from modernstanby by AX201 wlan
729298,"HUAQIN TECHNOLOGY CO., LTD",ACER,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-15 00:19:00,[Acer][huaqin][Oboe_TL]system can not wake up from modernstanby by AX201 wlan
729298,"HUAQIN TECHNOLOGY CO., LTD",ACER,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-15 00:19:00,[Acer][huaqin][Oboe_TL]system can not wake up from modernstanby by AX201 wlan
728684,"FOXCONN TECHNOLOGY CO., LTD.",ACER|DELL,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-08-11 03:39:00,[DELL cons/Foxconn/Intel RPL-S] [D13 Tracer RPL] TR_RPL_SUT can enter Modern Standby with AMD RX 6600XT and Killer  Wi-Fi AX1675i but Sleepstudy-report .html SW/HW69%
728684,"FOXCONN TECHNOLOGY CO., LTD.",ACER|DELL,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-08-11 03:39:00,[DELL cons/Foxconn/Intel RPL-S] [D13 Tracer RPL] TR_RPL_SUT can enter Modern Standby with AMD RX 6600XT and Killer  Wi-Fi AX1675i but Sleepstudy-report .html SW/HW69%
728684,"FOXCONN TECHNOLOGY CO., LTD.",ACER|DELL,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-08-11 03:39:00,[DELL cons/Foxconn/Intel RPL-S] [D13 Tracer RPL] TR_RPL_SUT can enter Modern Standby with AMD RX 6600XT and Killer  Wi-Fi AX1675i but Sleepstudy-report .html SW/HW69%
728255,"HUAQIN TECHNOLOGY CO., LTD",ASUS|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-09 23:57:00,"[ASUS][TP3402ZA][Intel-ADL][AX201]""Sound output"" have no device when connected BT speaker"
728255,"HUAQIN TECHNOLOGY CO., LTD",ASUS|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-09 23:57:00,"[ASUS][TP3402ZA][Intel-ADL][AX201]""Sound output"" have no device when connected BT speaker"
728255,"HUAQIN TECHNOLOGY CO., LTD",ASUS|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-09 23:57:00,"[ASUS][TP3402ZA][Intel-ADL][AX201]""Sound output"" have no device when connected BT speaker"
727728,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-08 07:52:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT driver show YB and its missing in settings after turning on and off by cycles.
727728,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-08 07:52:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT driver show YB and its missing in settings after turning on and off by cycles.
727728,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-08 07:52:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT driver show YB and its missing in settings after turning on and off by cycles.
727713,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-08 06:31:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT device still show connected when Bluetooth turned off.
727713,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-08 06:31:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT device still show connected when Bluetooth turned off.
727713,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-08 06:31:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT device still show connected when Bluetooth turned off.
727417,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-05 20:34:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT mouse would disconnected unexpectly after connecting succussfully.
727417,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-05 20:34:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT mouse would disconnected unexpectly after connecting succussfully.
727417,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-05 20:34:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT mouse would disconnected unexpectly after connecting succussfully.
726822,"FOXCONN TECHNOLOGY CO., LTD.",HP|NEC,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-08-03 19:50:00,[HP][Foxconn][RPL][GFP2-AX211][Win11 22H2 Build 22621]BSOD without dump_(Stop code: DRIVER VERIFIER DMA VIOLATION) occurs and can't boot to OS successfully after connect Wi-Fi network in F3.
726822,"FOXCONN TECHNOLOGY CO., LTD.",HP|NEC,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-08-03 19:50:00,[HP][Foxconn][RPL][GFP2-AX211][Win11 22H2 Build 22621]BSOD without dump_(Stop code: DRIVER VERIFIER DMA VIOLATION) occurs and can't boot to OS successfully after connect Wi-Fi network in F3.
726822,"FOXCONN TECHNOLOGY CO., LTD.",HP|NEC,title_brand_mismatch,NA,"FOXCONN TECHNOLOGY CO., LTD.",2022-08-03 19:50:00,[HP][Foxconn][RPL][GFP2-AX211][Win11 22H2 Build 22621]BSOD without dump_(Stop code: DRIVER VERIFIER DMA VIOLATION) occurs and can't boot to OS successfully after connect Wi-Fi network in F3.
726507,"COMPAL ELECTRONICS, INC.",DELL|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-08-02 22:37:00,[Dell/Compal][BMMLK]System can't enter MS HW drips when connect WLAN
726507,"COMPAL ELECTRONICS, INC.",DELL|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-08-02 22:37:00,[Dell/Compal][BMMLK]System can't enter MS HW drips when connect WLAN
726507,"COMPAL ELECTRONICS, INC.",DELL|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-08-02 22:37:00,[Dell/Compal][BMMLK]System can't enter MS HW drips when connect WLAN
726303,QUANTA COMPUTER INC.,HP,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-08-02 02:35:00,[MSFT][Quanta][Salix][ADL-N][AX201][Win11] WiFi 5G ax160 CH36 throughput rate is lower
726303,QUANTA COMPUTER INC.,HP,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-08-02 02:35:00,[MSFT][Quanta][Salix][ADL-N][AX201][Win11] WiFi 5G ax160 CH36 throughput rate is lower
726303,QUANTA COMPUTER INC.,HP,title_brand_mismatch,NA,QUANTA COMPUTER INC.,2022-08-02 02:35:00,[MSFT][Quanta][Salix][ADL-N][AX201][Win11] WiFi 5G ax160 CH36 throughput rate is lower
726112,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-01 19:52:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]File transfer failed when send file from mobile phone to DUT by BT.
726112,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-01 19:52:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]File transfer failed when send file from mobile phone to DUT by BT.
726112,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-01 19:52:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]File transfer failed when send file from mobile phone to DUT by BT.
725995,"HUAQIN TECHNOLOGY CO., LTD",LENOVO,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-01 06:33:00,"[Huaqin][Lenovo][NB6287A][Intel ADL][Win11R][AX201/AX211]UUT 2 meters away from miracast display screen 1080p video lag.(FR: 3 out of 3 units, 6 out of 6 times)"
725995,"HUAQIN TECHNOLOGY CO., LTD",LENOVO,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-01 06:33:00,"[Huaqin][Lenovo][NB6287A][Intel ADL][Win11R][AX201/AX211]UUT 2 meters away from miracast display screen 1080p video lag.(FR: 3 out of 3 units, 6 out of 6 times)"
725995,"HUAQIN TECHNOLOGY CO., LTD",LENOVO,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-08-01 06:33:00,"[Huaqin][Lenovo][NB6287A][Intel ADL][Win11R][AX201/AX211]UUT 2 meters away from miracast display screen 1080p video lag.(FR: 3 out of 3 units, 6 out of 6 times)"
725708,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-31 19:18:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT device still show connected when Bluetooth turned off.
725708,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-31 19:18:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT device still show connected when Bluetooth turned off.
725708,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-31 19:18:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT device still show connected when Bluetooth turned off.
725631,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-29 20:00:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT headset show driver error in system settings after turning on and off BT.
725631,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-29 20:00:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT headset show driver error in system settings after turning on and off BT.
725631,"HUAQIN TECHNOLOGY CO., LTD",HONOR,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-29 20:00:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]BT headset show driver error in system settings after turning on and off BT.
725276,"COMPAL ELECTRONICS, INC.",LENOVO|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-28 22:23:00,(Copy Of 00660802) [Lenovo-Ideapad][Compal][V350][ADL-P][Win11] AX211 WLAN card Wifi auto disconnect when run Wifi S3 w/ 6G network
725276,"COMPAL ELECTRONICS, INC.",LENOVO|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-28 22:23:00,(Copy Of 00660802) [Lenovo-Ideapad][Compal][V350][ADL-P][Win11] AX211 WLAN card Wifi auto disconnect when run Wifi S3 w/ 6G network
725276,"COMPAL ELECTRONICS, INC.",LENOVO|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-28 22:23:00,(Copy Of 00660802) [Lenovo-Ideapad][Compal][V350][ADL-P][Win11] AX211 WLAN card Wifi auto disconnect when run Wifi S3 w/ 6G network
724327,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-27 19:08:00,[Dell/Compal][Teton][RPL-P] Review Power Sequence for WLAN
724327,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-27 19:08:00,[Dell/Compal][Teton][RPL-P] Review Power Sequence for WLAN
724327,"COMPAL ELECTRONICS, INC.",DELL,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-27 19:08:00,[Dell/Compal][Teton][RPL-P] Review Power Sequence for WLAN
723710,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-26 05:32:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]No sounds output from BT headset and it only show connected voice in device setting when reconnecting it to PC
723710,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-26 05:32:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]No sounds output from BT headset and it only show connected voice in device setting when reconnecting it to PC
723710,"HUAQIN TECHNOLOGY CO., LTD",HONOR|NEC,title_brand_mismatch,NA,"Huaqin Technology Co., Ltd",2022-07-26 05:32:00,[HONOR][HUAQIN][FermiF&BornF][Intel ADL][Intel AX 201][BT][Win11]No sounds output from BT headset and it only show connected voice in device setting when reconnecting it to PC
723669,"COMPAL ELECTRONICS, INC.",DELL|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-26 02:42:00,[Dell/Compal][[Portofino]Sometimes SUT won't auto re-connect to 6G Wi-Fi SSID after resume from S4/S5
723669,"COMPAL ELECTRONICS, INC.",DELL|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-26 02:42:00,[Dell/Compal][[Portofino]Sometimes SUT won't auto re-connect to 6G Wi-Fi SSID after resume from S4/S5
723669,"COMPAL ELECTRONICS, INC.",DELL|NEC,title_brand_mismatch,NA,"COMPAL ELECTRONICS, INC.",2022-07-26 02:42:00,[Dell/Compal][[Portofino]Sometimes SUT won't auto re-connect to 6G Wi-Fi SSID after resume from S4/S5
723635,INVENTEC CORPORATION,HP,title_brand_mismatch,NA,INVENTEC CORPORATION,2022-07-26 01:03:00,[HP][Inventec][Boggle][RPL-S][GfP2-AX211][Win11 Pro ] Wlan UNII-4 & DRTU
